gps_timestamp,gps_datetime,latitude,longitude,speed_kmh,bearing_degrees,altitude_m,correlation_quality,time_difference_seconds,cell_id,physical_cell_id,tracking_area_code,location_area_code,mobile_country_code,mobile_network_code,operator_name,radio_access_tech,frequency_band,frequency_description,channel_number,bandwidth_mhz,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,cqi,rscp_dbm,ecno_db,rxlev_dbm,rxqual,ss_rsrp_dbm,ss_rsrq_db,ss_sinr_db,transmission_mode,mimo_layers,carrier_aggregation_bands,timing_advance,rrc_state,attach_status,registration_state,signal_quality,estimated_distance_m,coverage_type,neighbor_cell_count,best_neighbor_pci,best_neighbor_rsrp,cell_timestamp,cell_datetime,source,extraction_confidence
1752448126,2025-07-13T23:08:46+00:00,40.7457119,-74.2581566,3.19194180152003,111.09166922239655,,Estimated,277,12371,275,12026,,310,410,AT&T,LTE,2,1900 MHz,1870,20.0,-77.30074825128524,-61.30074825128524,-72.30074825128524,19,11,,,,,,,,,,,76,RRC_CONNECTED,ATTACHED,,Excellent,12303.747576345875,Suburban,5,,,1752447849,2025-07-13T23:04:09+00:00,simulated_comprehensive,simulated
1752448126,2025-07-13T23:08:46+00:00,40.7457119,-74.2581566,3.19194180152003,111.09166922239655,,Estimated,130,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448126,2025-07-13T23:08:46+00:00,40.7457119,-74.2581566,0.0,0.0,,Estimated,277,12371,275,12026,,310,410,AT&T,LTE,2,1900 MHz,1870,20.0,-77.30074825128524,-61.30074825128524,-72.30074825128524,19,11,,,,,,,,,,,76,RRC_CONNECTED,ATTACHED,,Excellent,12303.747576345875,Suburban,5,,,1752447849,2025-07-13T23:04:09+00:00,simulated_comprehensive,simulated
1752448126,2025-07-13T23:08:46+00:00,40.7457119,-74.2581566,0.0,0.0,,Estimated,130,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448157,2025-07-13T23:09:17+00:00,40.7455992,-74.2580822,1.6271596427297346,146.56881490772946,,Good,99,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448157,2025-07-13T23:09:17+00:00,40.7455992,-74.2580822,0.0,0.0,,Good,99,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448223,2025-07-13T23:10:23+00:00,40.7455276,-74.2577893,1.4142227279989257,103.73667849528925,,Good,33,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448223,2025-07-13T23:10:23+00:00,40.7455276,-74.2577893,0.0,0.0,,Good,33,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448256,2025-07-13T23:10:56+00:00,40.7454972,-74.2574976,2.7060119789989567,95.94969675310722,,Perfect,0,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448256,2025-07-13T23:10:56+00:00,40.7454972,-74.2574976,0.0,0.0,,Perfect,0,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448288,2025-07-13T23:11:28+00:00,40.7455763,-74.2566601,7.998713305963724,84.60454707606118,,Good,32,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448288,2025-07-13T23:11:28+00:00,40.7455763,-74.2566601,0.0,0.0,,Good,32,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448319,2025-07-13T23:11:59+00:00,40.7456142,-74.2564111,2.4846556891454177,81.34550260616459,,Good,63,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448319,2025-07-13T23:11:59+00:00,40.7456142,-74.2564111,0.0,0.0,,Good,63,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448374,2025-07-13T23:12:54+00:00,40.7452639,-74.2556913,4.717370607446013,115.95047115824957,,Good,118,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448374,2025-07-13T23:12:54+00:00,40.7452639,-74.2556913,4.717370607446013,115.95047115824957,,Good,263,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448374,2025-07-13T23:12:54+00:00,40.7452639,-74.2556913,0.0,0.0,,Good,118,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448374,2025-07-13T23:12:54+00:00,40.7452639,-74.2556913,0.0,0.0,,Good,263,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448406,2025-07-13T23:13:26+00:00,40.7451659,-74.2552469,4.386540361669877,102.43594591068126,,Estimated,150,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448406,2025-07-13T23:13:26+00:00,40.7451659,-74.2552469,4.386540361669877,102.43594591068126,,Estimated,231,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448406,2025-07-13T23:13:26+00:00,40.7451659,-74.2552469,0.0,0.0,,Estimated,150,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448406,2025-07-13T23:13:26+00:00,40.7451659,-74.2552469,0.0,0.0,,Estimated,231,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448438,2025-07-13T23:13:58+00:00,40.7453226,-74.2545201,7.161652778964424,77.83312066840449,,Estimated,182,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448438,2025-07-13T23:13:58+00:00,40.7453226,-74.2545201,7.161652778964424,77.83312066840449,,Estimated,199,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448438,2025-07-13T23:13:58+00:00,40.7453226,-74.2545201,0.0,0.0,,Estimated,182,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448438,2025-07-13T23:13:58+00:00,40.7453226,-74.2545201,0.0,0.0,,Estimated,199,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448512,2025-07-13T23:15:12+00:00,40.7450308,-74.2533207,5.162765747242966,103.6737450430702,,Estimated,256,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448512,2025-07-13T23:15:12+00:00,40.7450308,-74.2533207,5.162765747242966,103.6737450430702,,Estimated,125,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448512,2025-07-13T23:15:12+00:00,40.7450308,-74.2533207,0.0,0.0,,Estimated,256,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448512,2025-07-13T23:15:12+00:00,40.7450308,-74.2533207,0.0,0.0,,Estimated,125,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448544,2025-07-13T23:15:44+00:00,40.7449737,-74.2529256,3.812046193892751,98.22347076561726,,Good,288,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448544,2025-07-13T23:15:44+00:00,40.7449737,-74.2529256,3.812046193892751,98.22347076561726,,Good,93,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448544,2025-07-13T23:15:44+00:00,40.7449737,-74.2529256,0.0,0.0,,Good,288,12372,276,12027,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-68,-51,-63,20,12,,,,,,,,,,,77,RRC_IDLE,ATTACHED,,Excellent,4216.965034285822,Urban,6,,,1752448256,2025-07-13T23:10:56+00:00,simulated_comprehensive,simulated
1752448544,2025-07-13T23:15:44+00:00,40.7449737,-74.2529256,0.0,0.0,,Good,93,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448575,2025-07-13T23:16:15+00:00,40.7449058,-74.252463,4.609835968759001,98.35019636918906,,Good,62,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448575,2025-07-13T23:16:15+00:00,40.7449058,-74.252463,0.0,0.0,,Good,62,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448606,2025-07-13T23:16:46+00:00,40.744852,-74.2520041,4.542925030547944,96.686654508142,,Good,31,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448606,2025-07-13T23:16:46+00:00,40.744852,-74.2520041,0.0,0.0,,Good,31,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448637,2025-07-13T23:17:17+00:00,40.7447252,-74.2518908,1.977266551869081,138.21815682036197,,Perfect,0,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448637,2025-07-13T23:17:17+00:00,40.7447252,-74.2518908,0.0,0.0,,Perfect,0,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448668,2025-07-13T23:17:48+00:00,40.7445296,-74.2520704,3.0768174143819538,222.55816262276474,,Good,31,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448668,2025-07-13T23:17:48+00:00,40.7445296,-74.2520704,3.0768174143819538,222.55816262276474,,Good,280,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448668,2025-07-13T23:17:48+00:00,40.7445296,-74.2520704,0.0,0.0,,Good,31,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448668,2025-07-13T23:17:48+00:00,40.7445296,-74.2520704,0.0,0.0,,Good,280,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448699,2025-07-13T23:18:19+00:00,40.7444962,-74.2520851,0.4546380508674693,203.7552430533282,,Good,62,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448699,2025-07-13T23:18:19+00:00,40.7444962,-74.2520851,0.4546380508674693,203.7552430533282,,Good,249,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448699,2025-07-13T23:18:19+00:00,40.7444962,-74.2520851,0.0,0.0,,Good,62,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448699,2025-07-13T23:18:19+00:00,40.7444962,-74.2520851,0.0,0.0,,Good,249,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448730,2025-07-13T23:18:50+00:00,40.7445278,-74.2521298,0.5981171385189857,305.25783229165046,,Good,93,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448730,2025-07-13T23:18:50+00:00,40.7445278,-74.2521298,0.5981171385189857,305.25783229165046,,Good,218,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448730,2025-07-13T23:18:50+00:00,40.7445278,-74.2521298,0.0,0.0,,Good,93,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448730,2025-07-13T23:18:50+00:00,40.7445278,-74.2521298,0.0,0.0,,Good,218,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448762,2025-07-13T23:19:22+00:00,40.7444905,-74.25206,0.8095290818868425,118.11933199526368,,Estimated,125,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448762,2025-07-13T23:19:22+00:00,40.7444905,-74.25206,0.8095290818868425,118.11933199526368,,Estimated,186,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448762,2025-07-13T23:19:22+00:00,40.7444905,-74.25206,0.0,0.0,,Estimated,125,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448762,2025-07-13T23:19:22+00:00,40.7444905,-74.25206,0.0,0.0,,Estimated,186,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448793,2025-07-13T23:19:53+00:00,40.7445795,-74.2523295,2.8761625653003735,288.2753509644796,,Estimated,156,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448793,2025-07-13T23:19:53+00:00,40.7445795,-74.2523295,2.8761625653003735,288.2753509644796,,Estimated,155,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448793,2025-07-13T23:19:53+00:00,40.7445795,-74.2523295,0.0,0.0,,Estimated,156,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448793,2025-07-13T23:19:53+00:00,40.7445795,-74.2523295,0.0,0.0,,Estimated,155,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448824,2025-07-13T23:20:24+00:00,40.7445844,-74.2523301,0.06354519503326657,353.0189426766973,,Estimated,187,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448824,2025-07-13T23:20:24+00:00,40.7445844,-74.2523301,0.06354519503326657,353.0189426766973,,Estimated,124,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448824,2025-07-13T23:20:24+00:00,40.7445844,-74.2523301,0.0,0.0,,Estimated,187,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448824,2025-07-13T23:20:24+00:00,40.7445844,-74.2523301,0.0,0.0,,Estimated,124,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448855,2025-07-13T23:20:55+00:00,40.7445719,-74.252323,0.17572315029752017,150.40342500285374,,Good,218,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448855,2025-07-13T23:20:55+00:00,40.7445719,-74.252323,0.17572315029752017,150.40342500285374,,Good,93,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448855,2025-07-13T23:20:55+00:00,40.7445719,-74.252323,0.0,0.0,,Good,218,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448855,2025-07-13T23:20:55+00:00,40.7445719,-74.252323,0.0,0.0,,Good,93,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448886,2025-07-13T23:21:26+00:00,40.7445843,-74.2523303,0.17532563864084014,329.5142663235554,,Good,249,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
1752448886,2025-07-13T23:21:26+00:00,40.7445843,-74.2523303,0.17532563864084014,329.5142663235554,,Good,62,12374,278,12029,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-66,-47,-61,22,14,,,,,,,,,,,79,RRC_IDLE,ATTACHED,,Excellent,3349.654391578277,Urban,4,,,1752448948,2025-07-13T23:22:28+00:00,simulated_comprehensive,simulated
1752448886,2025-07-13T23:21:26+00:00,40.7445843,-74.2523303,0.0,0.0,,Good,249,12373,277,12028,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-67,-49,-62,21,13,,,,,,,,,,,78,RRC_IDLE,ATTACHED,,Excellent,3758.374042884441,Urban,3,,,1752448637,2025-07-13T23:17:17+00:00,simulated_comprehensive,simulated
